138,0.31882,0.33535
139,0.31882,0.36141
140,-0.22522,0.38548
141,-0.22522,0.40561
142,-0.22522,0.41387
143,-0.22522,0.40807
144,-0.22522,0.39006
145,-0.22522,0.36263
146,-0.22522,0.32843
147,-0.22522,0.28972
148,-0.22522,0.24829
149,-0.22522,0.20555
150,0.22579,0.16258
151,0.22579,0.12187
152,0.22579,0.090673
153,0.22579,0.071311
154,0.22579,0.062614
155,0.22579,0.062545
156,0.22579,0.069082
157,0.22579,0.080478
158,0.22579,0.095304
159,0.22579,0.11243
160,-0.16865,0.13096
161,-0.16865,0.14873
162,-0.16865,0.1594
163,-0.16865,0.1609
164,-0.16865,0.15421
165,-0.16865,0.14107
166,-0.16865,0.1232
167,-0.16865,0.10205
168,-0.16865,0.078818
169,-0.16865,0.054436
170,0.19959,0.029617
171,0.19959,0.0062899
172,0.19959,-0.0097039
173,0.19959,-0.016524
174,0.19959,-0.01515
175,0.19959,-0.0072584
176,0.19959,0.0054978
177,0.19959,0.021702
178,0.19959,0.040204
179,0.19959,0.060098
180,-0.29271,0.080683
181,-0.29271,0.09957
182,-0.29271,0.10909
183,-0.29271,0.10686
184,-0.29271,0.094267
185,-0.29271,0.073579
186,-0.29271,0.04702
187,-0.29271,0.016484
188,-0.29271,-0.016502
189,-0.29271,-0.050746
190,0.31096,-0.085335
191,0.31096,-0.11731
192,0.31096,-0.13725
193,0.31096,-0.14224
194,0.31096,-0.13397
195,0.31096,-0.11526
196,0.31096,-0.08885
197,0.31096,-0.057083
198,0.31096,-0.021858
199,0.31096,0.015333
200,0.42431,0.053346
201,0.42431,0.091741
202,0.42431,0.13155
203,0.42431,0.17279
204,0.42431,0.21477
205,0.42431,0.25671
206,0.42431,0.29797
207,0.42431,0.33802
208,0.42431,0.37649
209,0.42431,0.41314
210,-0.30803,0.4478
211,-0.30803,0.47763
212,-0.30803,0.49178
213,-0.30803,0.48718
214,-0.30803,0.46622
215,-0.30803,0.43257
216,-0.30803,0.38975
217,-0.30803,0.34075
218,-0.30803,0.28798
219,-0.30803,0.23329
220,-0.13971,0.17814
221,-0.13971,0.12421
222,-0.13971,0.07479
223,-0.13971,0.031143
224,-0.13971,-0.0068893
225,-0.13971,-0.039891
226,-0.13971,-0.068516
227,-0.13971,-0.093378
228,-0.13971,-0.11501
229,-0.13971,-0.13388
230,-1.1153,-0.15036
231,-1.1153,-0.16848
232,-1.1153,-0.20293
233,-1.1153,-0.25806
234,-1.1153,-0.33096
235,-1.1153,-0.417
236,-1.1153,-0.51176
237,-1.1153,-0.61151
238,-1.1153,-0.7133
239,-1.1153,-0.81487
240,-0.28835,-0.91453
241,-0.28835,-1.0079
242,-0.28835,-1.082
243,-0.28835,-1.1327
244,-0.28835,-1.1624
245,-0.28835,-1.1749
246,-0.28835,-1.174
247,-0.28835,-1.1632
248,-0.28835,-1.1451
249,-0.28835,-1.1218
250,0.15473,-1.0952
251,0.15473,-1.0649
252,0.15473,-1.0254
253,0.15473,-0.97546
254,0.15473,-0.91722
255,0.15473,-0.85325
256,0.15473,-0.78592
257,0.15473,-0.7172
258,0.15473,-0.64859
259,0.15473,-0.58124
260,-0.2041,-0.51599
261,-0.2041,-0.45476
262,-0.2041,-0.40325
263,-0.2041,-0.3632
264,-0.2041,-0.33358
265,-0.2041,-0.31266
266,-0.2041,-0.29872
267,-0.2041,-0.29023
268,-0.2041,-0.28597
269,-0.2041,-0.28492
270,-0.11056,-0.28627
271,-0.11056,-0.28901
272,-0.11056,-0.29127
273,-0.11056,-0.29225
274,-0.11056,-0.29193
275,-0.11056,-0.29055
276,-0.11056,-0.28835
277,-0.11056,-0.28557
278,-0.11056,-0.28241
279,-0.11056,-0.279
280,0.28116,-0.27549
281,0.28116,-0.27047
282,0.28116,-0.25822
283,0.28116,-0.23715
284,0.28116,-0.20854
285,0.28116,-0.17434
286,0.28116,-0.1364
287,0.28116,-0.096287
288,0.28116,-0.055221
289,0.28116,-0.014151
290,0.012772,0.026217
291,0.012772,0.064357
292,0.012772,0.095944
293,0.012772,0.11961
294,0.012772,0.13605
295,0.012772,0.14653
296,0.012772,0.15228
297,0.012772,0.15438
298,0.012772,0.15373
299,0.012772,0.15103
300,0.034214,0.14687
301,0.034214,0.14178
302,0.034214,0.13642
303,0.034214,0.13116
304,0.034214,0.12614
305,0.034214,0.12141
306,0.034214,0.11698
307,0.034214,0.11287
308,0.034214,0.10905
309,0.034214,0.10552
310,-0.1371,0.10226
311,-0.1371,0.098623
312,-0.1371,0.092049
313,-0.1371,0.081803
314,-0.1371,0.068418
315,-0.1371,0.052719
316,-0.1371,0.035497
317,-0.1371,0.017414
318,-0.1371,-0.0010067
319,-0.1371,-0.019363
320,-0.44644,-0.037357
321,-0.44644,-0.055938
322,-0.44644,-0.079529
323,-0.44644,-0.10933
324,-0.44644,-0.14431
325,-0.44644,-0.1829
326,-0.44644,-0.22365
327,-0.44644,-0.26535
328,-0.44644,-0.30706
329,-0.44644,-0.34805
330,-0.10334,-0.38782
331,-0.10334,-0.4247
332,-0.10334,-0.45338
333,-0.10334,-0.47225
334,-0.10334,-0.48235
335,-0.10334,-0.48533
336,-0.10334,-0.48282
337,-0.10334,-0.47623
338,-0.10334,-0.46672
339,-0.10334,-0.45519
340,0.38611,-0.44236
341,0.38611,-0.42695
342,0.38611,-0.40214
343,0.38611,-0.3662
344,0.38611,-0.32092
345,0.38611,-0.26889
346,0.38611,-0.21252
347,0.38611,-0.15382
348,0.38611,-0.094375
349,0.38611,-0.035397
350,-0.63446,0.022224
351,-0.63446,0.074
352,-0.63446,0.10441
353,-0.63446,0.10885
354,-0.63446,0.090445
355,-0.63446,0.054118
356,-0.63446,0.0046625
357,-0.63446,-0.053842
358,-0.63446,-0.11811
359,-0.63446,-0.18555
360,0.012725,-0.2542
361,0.012725,-0.32012
362,0.012725,-0.37264
363,0.012725,-0.40824
364,0.012725,-0.42844
365,0.012725,-0.43605
366,0.012725,-0.43391
367,0.012725,-0.42447
368,0.012725,-0.40973
369,0.012725,-0.39132
370,-0.077168,-0.37049
371,-0.077168,-0.34857
372,-0.077168,-0.32765
373,-0.077168,-0.30866
374,-0.077168,-0.29175
375,-0.077168,-0.27678
376,-0.077168,-0.26356
377,-0.077168,-0.25187
378,-0.077168,-0.24153
379,-0.077168,-0.23236
380,-0.38988,-0.22422
381,-0.38988,-0.21816
382,-0.38988,-0.2187
383,-0.38988,-0.22706
384,-0.38988,-0.24215
385,-0.38988,-0.26237
386,-0.38988,-0.28619
387,-0.38988,-0.31232
388,-0.38988,-0.33973
389,-0.38988,-0.36762
390,-0.24396,-0.39539
391,-0.24396,-0.42204
392,-0.24396,-0.4451
393,-0.24396,-0.46372
394,-0.24396,-0.47823
395,-0.24396,-0.48925
396,-0.24396,-0.49743
397,-0.24396,-0.50335
398,-0.24396,-0.50747
399,-0.24396,-0.51018
400,-0.31569,-0.51181
401,-0.31569,-0.51288
402,-0.31569,-0.51464
403,-0.31569,-0.51757
404,-0.31569,-0.52155
405,-0.31569,-0.52635
406,-0.31569,-0.53169
407,-0.31569,-0.53736
408,-0.31569,-0.54318
409,-0.31569,-0.54901
410,-0.15428,-0.55475
411,-0.15428,-0.55972
412,-0.15428,-0.56147
413,-0.15428,-0.5593
414,-0.15428,-0.55369
415,-0.15428,-0.54542
416,-0.15428,-0.53525
417,-0.15428,-0.52383
418,-0.15428,-0.51166
419,-0.15428,-0.49914
420,-0.70664,-0.48658
421,-0.70664,-0.47629
422,-0.70664,-0.47659
423,-0.70664,-0.48993
424,-0.70664,-0.51463
425,-0.70664,-0.54802
426,-0.70664,-0.58753
427,-0.70664,-0.63098
428,-0.70664,-0.67665
429,-0.70664,-0.72318
430,0.73469,-0.76956
431,0.73469,-0.80958
432,0.73469,-0.82141
433,0.73469,-0.79858
434,0.73469,-0.74546
435,0.73469,-0.66897
436,0.73469,-0.57582
437,0.73469,-0.47167
438,0.73469,-0.36109
439,0.73469,-0.24761
440,0.048623,-0.13394
441,0.048623,-0.024655
442,0.048623,0.068634
443,0.048623,0.14201
444,0.048623,0.19698
445,0.048623,0.2365
446,0.048623,0.26356
447,0.048623,0.2808
448,0.048623,0.29044
449,0.048623,0.29425
450,0.024424,0.29368
451,0.024424,0.28978
452,0.024424,0.2831
453,0.024424,0.27424
454,0.024424,0.26384
455,0.024424,0.25244
456,0.024424,0.24049
457,0.024424,0.22834
458,0.024424,0.21624
459,0.024424,0.20439
460,-0.1154,0.19292
461,-0.1154,0.18142
462,-0.1154,0.16787
463,-0.1154,0.15173
464,-0.1154,0.13345
465,-0.1154,0.11373
466,-0.1154,0.093219
467,-0.1154,0.072447
468,-0.1154,0.051833
469,-0.1154,0.031688
470,-0.1943,0.012237
471,-0.1943,-0.0066619
472,-0.1943,-0.026075
473,-0.1943,-0.046276
474,-0.1943,-0.066986
475,-0.1943,-0.087818
476,-0.1943,-0.10842
477,-0.1943,-0.1285
478,-0.1943,-0.14787
479,-0.1943,-0.16636
480,0.51337,-0.1839
481,0.51337,-0.19775
482,0.51337,-0.19744
483,0.51337,-0.17999
484,0.51337,-0.14767
485,0.51337,-0.104
486,0.51337,-0.052334
487,0.51337,0.0044837
488,0.51337,0.064183
489,0.51337,0.125
490,-0.91074,0.18561
491,-0.91074,0.23965
492,-0.91074,0.26537
493,-0.91074,0.25624
494,-0.91074,0.21653
495,-0.91074,0.15301
496,-0.91074,0.07228
497,-0.91074,-0.020048
498,-0.91074,-0.11947
499,-0.91074,-0.22246
500,-0.22625,-0.32634
